RowN,Line,WorkcellId,Workcell,tShift,tStartHour,SH,OEE,Availability,Performance,Quality,dGoodParts,sScrapParts,dTotalParts,dScrapPcnt,MaxParts,DownTime,TotalTime,IdealAvailTime,lFaultCount,FaultTime,RunTime,AvailableTime,MTBF,MTTR,PlannedDownTime,SpeedLoss,ActualCylceTime,IdealCylceTime,CycleTimeDiff,IdealLostParts,IdealLostPartsMinutes,IdealScrapPartsMinutes,ActualScrapPartsMinutes,tStartHourMachine
219,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 12:00:00.000,12,85.4331107575144,98.4153405605719,86.8087335479297,100,13824,0,13824,0,16181.0800021514,0.85471670551834,60,59.9999999860302,0,0,53.0822166349862,53.9369333405045,0,0,6.06306665949548,13.1912664520703,0.230391565256016,0.22248205921256,-0.0079095060434563,2357.08000215136,8.74013354345632,0,0,2019-4-7 12_Oven
220,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 13:00:00.000,13,81.5558267855768,98.4344365408881,82.852942173037,100,13536,0,13536,0,16597.2200068406,0.866133372185007,60,59.9999999860302,0,0,54.4579333172835,55.3240666894685,0,0,4.67593331053146,17.147057826963,0.241391548392214,0.21690379459199,-0.0244877538002244,3061.22000684056,11.0665039260773,0,0,2019-4-7 13_Oven
221,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 14:00:00.000,14,91.959189412125,98.4933208380397,93.3659141855321,100,14976,0,14976,0,16285.4850023562,0.817900029848889,60,59.9999999860302,0,0,53.4670499780053,54.2849500078542,0,0,5.71504999214584,6.63408581446791,0.21421093741188,0.221055743727678,0.0068448063157982,1309.48500235624,4.82448635160166,0,0,2019-4-7 14_Oven
222,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 15:00:00.000,15,84.9476210529534,98.4313102108904,86.3014226580465,100,14112,0,14112,0,16612.5899996694,0.868666676771516,60,59.9999999860302,0,0,54.5066333221264,55.375299998898,0,0,4.62470000110203,13.6985773419535,0.231745889975027,0.216703114880549,-0.0150427750944784,2500.58999966938,9.03142736612508,0,0,2019-4-7 15_Oven
223,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 16:00:00.000,16,86.8782024524064,98.4459255175487,88.2496680240156,100,14112,0,14112,0,16243.4299992922,0.841450002312785,60,59.9999999860302,0,0,53.3033166619945,54.1447666643073,0,0,5.85523333569267,11.7503319759844,0.226629747712562,0.221628067429027,-0.00500168028353473,2131.42999929219,7.87307852672301,0,0,2019-4-7 16_Oven
224,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 17:00:00.000,17,84.9691328611665,98.4720307793653,86.2875805329402,100,14400,0,14400,0,16947.3307719034,0.863166659712791,60,60.8884358832635,0,0,55.6279359132987,56.4911025730114,0,0,4.39223076032188,13.7124194670598,0.231783066305411,0.215568233261402,-0.0162148330440094,2547.33077190343,9.1520599005271,0,0,2019-4-7 17_Oven
225,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 18:00:00.000,18,88.108839133946,98.3744006276807,89.5648040260119,100,14112,0,14112,0,16016.554228511,0.867883350019529,59,59.1115640887968,0,0,52.5206307450172,53.3885140950367,0,0,5.72815257162998,10.4351959739881,0.22330200146691,0.221439255580601,-0.00186274588630836,1904.55422851101,7.02905117623939,0,0,2019-4-7 18_Oven
226,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 19:00:00.000,19,64.5320106484293,69.5948605604943,92.7252531705783,100,10368,0,10368,0,16066.4450027521,16.2834166868608,60,59.9999999860302,4,15.6902833219402,37.2713999889793,53.5548166758402,559.07099983469,1,6.4451833241598,7.27474682942172,0.215690972158445,0.224069481365987,0.00837850920754191,5698.44500275206,21.2807936059876,0,0,2019-4-7 19_Oven
227,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 20:00:00.000,20,85.9805948803722,98.4696282680195,87.3168675384312,100,14112,0,14112,0,16413.0057714005,0.837266668979451,60,59.9999999860302,0,0,53.8727525690223,54.7100192380017,0,0,5.28998076199826,12.6831324615688,0.229050818745843,0.219338252194779,-0.00971256655106401,2301.00577140052,8.41164306981816,0,0,2019-4-7 20_Oven
228,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 21:00:00.000,21,85.1415339949922,98.4766892831661,86.4585666057181,100,14112,0,14112,0,16574.7542214004,0.841616691144928,60,59.9999999860301,0,0,54.4075640468563,55.2491807380012,0,0,4.75081926199882,13.5414333942819,0.231324677069967,0.217197790752981,-0.0141268863169859,2462.75422140036,8.91507960092895,0,0,2019-4-7 21_Oven
229,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 22:00:00.000,22,86.7251040757126,98.4496780980436,88.0907949636414,100,14112,0,14112,0,16272.1050039674,0.840900025952856,60,59.9999999860302,0,0,53.3994499872719,54.2403500132248,0,0,5.75964998677521,11.9092050363586,0.227038477837041,0.221237510345715,-0.00580096749132533,2160.10500396744,7.96493755271796,0,0,2019-4-7 22_Oven
230,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-07 23:00:00.000,23,86.9472242925528,98.481653861443,88.2877377494915,100,14400,0,14400,0,16561.7707950608,0.838216691144928,60,59.9999999860302,0,0,54.3676859590577,55.2059026502026,0,0,4.79409734979743,11.7122622505085,0.226532024829407,0.217368060680772,-0.00916396414863471,2161.77079506077,7.83166542264484,0,0,2019-4-7 23_Oven
231,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-08 00:00:00.000,0,85.6162940913326,98.4962956921043,86.9233644673967,100,13824,0,13824,0,16146.4592069974,0.809316675560797,60,59.9999999860302,0,0,53.0122140144307,53.8215306899915,0,0,6.17846931000847,13.0766355326033,0.230087734437633,0.222959099144267,-0.00712863529336616,2322.45920699744,8.63022354319099,0,0,2019-4-8 0_Oven
232,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-08 01:00:00.000,1,86.3411068270927,98.4570125461333,87.6942176024653,100,14400,0,14400,0,16678.0349814574,0.857799957717955,60,59.9999999860302,0,0,54.7356499804733,55.5934499381912,0,0,4.40655006180879,12.3057823975347,0.228065208251972,0.215852767017475,-0.0122124412344974,2278.03498145738,8.19533590183627,0,0,2019-4-8 1_Oven
233,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-08 02:00:00.000,2,86.8632455111912,98.4607148276963,88.2212216955764,100,13248,0,13248,0,15251.5599918416,0.782550004998098,60,59.9999999860302,0,0,50.0559833011406,50.8385333061387,0,0,9.1614666938613,11.7787783044236,0.226702822921833,0.236041427964584,0.00933860504275114,2003.55999184162,7.88205269145008,0,0,2019-4-8 2_Oven
234,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-08 03:00:00.000,3,84.9639106312679,98.4283905139712,86.3205323053697,100,14112,0,14112,0,16609.4049757716,0.870116613907243,60,59.9999999860302,0,0,54.4945666386649,55.3646832525722,0,0,4.63531674742783,13.6794676946303,0.231694586048745,0.21674466992726,-0.0149499161214858,2497.40497577165,9.02165361913869,0,0,2019-4-8 3_Oven
235,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-08 04:00:00.000,4,86.9406912700635,98.4464710941491,88.3126538755441,100,14112,0,14112,0,16231.754997397,0.84055001937151,60,59.9999999860302,0,0,53.2652999719517,54.1058499913232,0,0,5.89415000867682,11.6873461244559,0.226468112125645,0.221787477678115,-0.00468063444752975,2119.75499739695,7.8355852361375,0,0,2019-4-8 4_Oven
236,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-08 05:00:00.000,5,84.9040513339852,98.4551878874144,86.2362392026257,100,14112,0,14112,0,16621.1149860069,0.855883325168739,60,59.9999999860301,0,0,54.5478332948542,55.4037166200229,0,0,4.59628337997709,13.7637607973743,0.231921059927101,0.216591967638309,-0.0153290922887925,2509.11498600688,9.05756919749995,0,0,2019-4-8 5_Oven
237,Line1,1000028,Oven,2019-04-07 06:59:57.000,2019-04-08 06:00:00.000,6,86.8131820895362,98.3845562511135,88.2386274812859,100,14112,0,14112,0,16255.595821203,0.875333355126282,59,59.9564027298927,0,0,53.3099860488837,54.18531940401,0,0,5.76468059599003,11.7613725187141,0.226658103949335,0.221301280086044,-0.00535682386329187,2143.59582120299,7.90634165365528,0,0,2019-4-8 6_Oven
238,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 06:00:00.000,6,0,100,0,0,0,0,0,0,13.0791768412292,0,0,0.0435972561374307,0,0,0.0435972561374307,0.0435972561374307,0,0,0.00640274386256933,0,0,0.2,0,13.0791768412292,0,0,0,2019-4-8 6_Oven
239,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 07:00:00.000,7,80.6067648781527,94.7565174497815,85.0672513591186,100,12960,0,12960,0,16078.0550113761,2.81016669645347,60,59.9999999860302,2,2.00068332937521,50.7833500081336,53.593516704587,1523.50050024401,1,6.40648329541298,14.9327486408814,0.235108101889507,0.223907680164959,-0.0112004217245487,3118.05501137611,11.6359410703991,0,0,2019-4-8 7_Oven
240,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 08:00:00.000,8,87.1562226162244,98.4181318531071,88.5570788381845,100,14112,0,14112,0,16191.6149832921,0.853766666294138,60,59.9999999860302,0,0,53.1182832780128,53.9720499443069,0,0,6.02795005569308,11.4429211618155,0.225843041148014,0.222337302540642,-0.00350573860737102,2079.61498329207,7.70626642847105,0,0,2019-4-8 8_Oven
241,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 09:00:00.000,9,84.961327323223,98.462122845036,86.2883359288716,100,14112,0,14112,0,16609.9099962421,0.851466704307621,60,59.9999999860301,0,0,54.5148999498328,55.3663666541404,0,0,4.63363334585963,13.7116640711284,0.23178103720167,0.216738079855718,-0.0150429573459522,2497.90999624212,9.02320360396534,0,0,2019-4-8 9_Oven
242,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 10:00:00.000,10,86.9451638749792,98.4105645290001,88.3494209093352,100,14112,0,14112,0,16230.9200087218,0.859933332960804,60,59.9999999860301,0,0,53.2431333627786,54.1030666957394,0,0,5.89693330426056,11.6505790906648,0.226373866338345,0.22179888738453,-0.00457497895381462,2118.92000872184,7.83290167318871,0,0,2019-4-8 10_Oven
243,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 11:00:00.000,11,85.111105275714,98.405976116334,86.4897729128737,100,14112,0,14112,0,16580.6799879813,0.880999996942158,60,59.9999999860302,0,0,54.3879332963288,55.2689332932709,0,0,4.73106670672905,13.5102270871263,0.231241212994595,0.217120166469126,-0.0141210465254687,2468.67998798128,8.93333683249162,0,0,2019-4-8 11_Oven
244,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 12:00:00.000,12,87.564609301918,98.43870410971,88.9534356367869,100,14112,0,14112,0,16116.1000003353,0.838733356600875,60,59.9999999860302,0,0,52.8815999778501,53.7203333344509,0,0,6.27966666554906,11.0465643632131,0.224836734599703,0.223379105310026,-0.00145762928967627,2004.10000033527,7.46123441711195,0,0,2019-4-8 12_Oven
245,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 13:00:00.000,13,86.4507594977393,98.4449069408091,87.8163860215934,100,14400,0,14400,0,16656.8808459995,0.863433326379458,60,59.9999999860302,0,0,54.659502826952,55.5229361533315,0,0,4.4770638466685,12.1836139784066,0.227747928445633,0.216126898694027,-0.0116210297516062,2256.88084599947,8.12954429946362,0,0,2019-4-8 13_Oven
246,Line1,1000028,Oven,2019-04-08 06:59:57.000,2019-04-08 14:00:00.000,14,89.2909047377791,98.4552363369111,90.6918799445345,100,3456,0,3456,0,3870.49499627005,0.199300000946845,15,15.127586175528,0,0,12.70234998662,12.9016499875668,0,0,2.21501667909982,9.30812005546552,0.220526909489931,0.234506225019378,0.0139793155294476,414.494996270054,1.62002761441186,0,0,2019-4-8 14_Oven
247,Line1,1000032,Packer,2019-04-06 18:59:58.000,2019-04-07 00:00:00.000,0,69.0083333494006,70.8254483130143,97.4343756278352,100,49,0,49,0,71.005917143231,17.5047310081158,60,59.9999999860302,0,0,42.4952689779144,59.9999999860302,0,0,1.39698386192322E-08,2.56562437216483,52.0350232382625,50.7,-1.33502323826249,22.005917143231,18.5949999860302,0,0,2019-4-7 0_Packer
248,Line1,1000032,Packer,2019-04-06 18:59:58.000,2019-04-07 01:00:00.000,1,67.6000000157393,70.3171627782618,96.1358469893179,100,48,0,48,0,71.005917143231,17.8097023288963,60,59.9999999860302,0,0,42.1902976571339,59.9999999860302,0,0,1.39698234609871E-08,3.86415301068213,52.7378720714174,50.7,-2.03787207141735,23.005917143231,19.4399999860302,0,0,2019-4-7 1_Packer
249,Line1,1000032,Packer,2019-04-06 18:59:58.000,2019-04-07 02:00:00.000,2,63.3750000147557,65.0686944968473,97.397067060914,100,45,0,45,0,71.0059171432309,20.9587832970118,60,59.9999999860302,0,0,39.0412166890184,59.9999999860302,0,0,1.39698386192322E-08,2.60293293908602,52.0549555853579,50.7,-1.35495558535786,26.0059171432309,21.9749999860301,0,0,2019-4-7 2_Packer
250,Line1,1000032,Packer,2019-04-06 18:59:58.000,2019-04-07 03:00:00.000,3,69.0083333494006,70.5974999289705,97.7489761235612,100,49,0,49,0,71.005917143231,17.6415000385102,60,59.9999999860302,0,0,42.35849994752,59.9999999860302,0,0,1.39698461983547E-08,2.25102387643877,51.8675509561469,50.7,-1.16755095614692,22.005917143231,18.5949999860302,0,0,2019-4-7 3_Packer
251,Line1,1000032,Packer,2019-04-06 18:59:58.000,2019-04-07 04:00:00.000,4,67.6000000157393,70.2575277270289,96.2174477280003,100,48,0,48,0,71.0059171432309,17.8454833596277,60,59.9999999860302,0,0,42.1545166264025,59.9999999860302,0,0,1.39698234609871E-08,3.78255227199973,52.6931457830031,50.7,-1.99314578300307,23.0059171432309,19.4399999860301,0,0,2019-4-7 4_Packer
252,Line1,1000032,Packer,2019-04-06 18:59:58.000,2019-04-07 05:00:00.000,5,70.4166666830618,71.6321428696122,98.3031693066018,100,50,0,50,0,71.005917143231,17.0207142742697,60,59.9999999860301,0,0,42.9792857117604,59.9999999860301,0,0,1.39698537774772E-08,1.69683069339816,51.5751428541125,50.7,-0.875142854112553,21.005917143231,17.7499999860302,0,0,2019-4-7 5_Packer
253,Line1,1000032,Packer,2019-04-06 18:59:58.000,2019-04-07 06:00:00.000,6,67.6441350984556,69.9949744800134,96.6414169031106,100,48,0,48,0,70.9595886326824,17.9912690630062,59,59.9608523946166,0,0,41.9695833316104,59.9608523946166,0,0,-0.0108523946166088,3.35858309688942,52.461979164513,50.7,-1.76197916451296,22.9595886326824,19.4008523946166,0,0,2019-4-7 6_Packer
254,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 06:00:00.000,6,0,100,0,0,0,0,0,0,0.0463285105485888,0,0,0.0391475914135575,0,0,0.0391475914135575,0.0391475914135575,0,0,0.0108524085864425,0,0,50.7,0,0.0463285105485888,0,0,0,2019-4-7 6_Packer
255,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 07:00:00.000,7,49.2916666781433,49.5183333495452,99.5422570670909,100,35,0,35,0,71.005917143231,30.2889999832207,60,59.9999999860302,2,2.00064998946053,29.7110000028095,59.9999999860302,891.330000084285,1,1.39698461983547E-08,0.457742932909085,50.9331428619591,50.7,-0.233142861959159,36.005917143231,30.4249999860302,0,0,2019-4-7 7_Packer
256,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 08:00:00.000,8,69.0083333494006,71.1343333378919,97.0112885174692,100,49,0,49,0,71.005917143231,17.3193999932324,60,59.9999999860302,0,0,42.6805999927978,59.9999999860302,0,0,1.39698310401097E-08,2.98871148253077,52.2619591748544,50.7,-1.56195917485442,22.005917143231,18.5949999860302,0,0,2019-4-7 8_Packer
257,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 09:00:00.000,9,67.6000000157394,70.5208332492993,95.8581980685985,100,48,0,48,0,71.0059171432309,17.6875000463023,60,59.9999999860302,0,0,42.3124999397279,59.9999999860302,0,0,1.39698461983547E-08,4.14180193140152,52.8906249246599,50.7,-2.19062492465988,23.0059171432309,19.4399999860301,0,0,2019-4-7 9_Packer
258,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 10:00:00.000,10,70.4166666830618,71.5734166335054,98.3838273973048,100,50,0,50,0,71.005917143231,17.0559500159256,60,59.9999999860302,0,0,42.9440499701045,59.9999999860302,0,0,1.39698310401097E-08,1.61617260269517,51.5328599641255,50.7,-0.832859964125447,21.005917143231,17.7499999860302,0,0,2019-4-7 10_Packer
259,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 11:00:00.000,11,69.0083333494006,70.485833330549,97.9038341304421,100,49,0,49,0,71.005917143231,17.7084999975475,60,59.9999999860302,0,0,42.2914999884827,59.9999999860302,0,0,1.39698310401097E-08,2.09616586955794,51.7855101899788,50.7,-1.08551018997876,22.005917143231,18.5949999860302,0,0,2019-4-7 11_Packer
260,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 12:00:00.000,12,69.0083333494006,70.709004172335,97.5948313190927,100,49,0,49,0,71.005917143231,17.5745974925071,60,59.9999999860302,0,0,42.4254024935231,59.9999999860302,0,0,1.39698158818646E-08,2.40516868090728,51.9494724410487,50.7,-1.24947244104866,22.005917143231,18.5949999860302,0,0,2019-4-7 12_Packer
261,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 13:00:00.000,13,69.0083333494006,71.3596902796019,96.7049227358076,100,49,0,49,0,71.005917143231,17.1841858282379,60,59.9999999860302,0,0,42.8158141577923,59.9999999860302,0,0,1.39698386192322E-08,3.29507726419244,52.4275275401538,50.7,-1.72752754015383,22.005917143231,18.5949999860302,0,0,2019-4-7 13_Packer
262,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 14:00:00.000,14,69.0083333494006,70.430888831687,97.9802108053954,100,49,0,49,0,71.0059171432309,17.741466696857,60,59.9999999860302,0,0,42.2585332891731,59.9999999860302,0,0,1.39698386192322E-08,2.01978919460464,51.7451428030691,50.7,-1.0451428030691,22.0059171432309,18.5949999860301,0,0,2019-4-7 14_Packer
263,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 15:00:00.000,15,69.0083333494006,72.0845278197587,95.7325176936028,100,49,0,49,0,71.005917143231,16.749283304245,60,59.9999999860302,0,0,43.2507166817851,59.9999999860302,0,0,1.39698310401097E-08,4.26748230639717,52.9600612430022,50.7,-2.26006124300221,22.005917143231,18.5949999860302,0,0,2019-4-7 15_Packer
264,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 16:00:00.000,16,69.0083333494006,70.4234443977699,97.9905682539802,100,49,0,49,0,71.005917143231,17.7459333572062,60,59.9999999860302,0,0,42.2540666288239,59.9999999860302,0,0,1.39698461983547E-08,2.00943174601976,51.7396734230497,50.7,-1.03967342304971,22.005917143231,18.5949999860302,0,0,2019-4-7 16_Packer
265,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 17:00:00.000,17,70.4166666830619,71.903527783214,97.9321444357572,100,50,0,50,0,71.005917143231,16.8578833261466,60,59.9999999860301,0,0,43.1421166598835,59.9999999860301,0,0,1.39698992522123E-08,2.06785556424285,51.7705399918602,50.6999999999999,-1.07053999186029,21.005917143231,17.7499999860301,0,0,2019-4-7 17_Packer
266,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 18:00:00.000,18,69.0083333494005,70.4460876327585,97.9590714947109,100,49,0,49,0,71.005917143231,17.7323474162163,60,59.9999999860302,0,0,42.2676525698139,59.9999999860302,0,0,1.39698083027421E-08,2.04092850528914,51.7563092691599,50.7,-1.05630926915986,22.005917143231,18.5949999860302,0,0,2019-4-7 18_Packer
267,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 19:00:00.000,19,47.8833333444821,49.3304123700869,97.0665580195265,100,34,0,34,0,71.0059171432309,30.4017525708694,60,59.9999999860302,2,2.10995001283673,29.5982474151608,59.9999999860302,887.947422454823,1,1.39698461983547E-08,2.93344198047355,52.2322013208719,50.7,-1.53220132087194,37.0059171432309,31.2699999860302,0,0,2019-4-7 19_Packer
268,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 20:00:00.000,20,70.4166666830618,71.8931389052915,97.9462960656444,100,50,0,50,0,71.0059171432309,16.8641166528986,60,59.9999999860302,0,0,43.1358833331315,59.9999999860302,0,0,1.39698386192322E-08,2.05370393435555,51.7630599997578,50.7,-1.06305999975783,21.0059171432309,17.7499999860302,0,0,2019-4-7 20_Packer
269,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 21:00:00.000,21,69.0083333494006,70.6364487893677,97.6950774453257,100,49,0,49,0,71.005917143231,17.6181307222774,60,59.9999999860302,0,0,42.3818692637528,59.9999999860302,0,0,1.39698461983547E-08,2.30492255467428,51.8961664454116,50.7,-1.19616644541161,22.005917143231,18.5949999860302,0,0,2019-4-7 21_Packer
270,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 22:00:00.000,22,69.0083333494006,71.5826067578311,96.4037724734733,100,49,0,49,0,71.005917143231,17.0504359413315,60,59.9999999860301,0,0,42.9495640446987,59.9999999860301,0,0,1.39698613565997E-08,3.59622752652675,52.5913029118759,50.7,-1.89130291187597,22.005917143231,18.5949999860302,0,0,2019-4-7 22_Packer
271,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-07 23:00:00.000,23,69.0083333494006,70.3883333215753,98.0394478643641,100,49,0,49,0,71.0059171432309,17.7670000029181,60,59.9999999860302,0,0,42.232999983112,59.9999999860302,0,0,1.39698461983547E-08,1.96055213563591,51.7138775303412,50.7,-1.01387753034123,22.0059171432309,18.5949999860302,0,0,2019-4-7 23_Packer
272,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-08 00:00:00.000,0,69.0083333494006,70.4341111497327,97.9757282699271,100,49,0,49,0,71.005917143231,17.7395333060301,60,59.9999999860301,0,0,42.2604666800001,59.9999999860301,0,0,1.39698537774772E-08,2.02427173007285,51.7475102204083,50.7,-1.04751022040831,22.005917143231,18.5949999860302,0,0,2019-4-8 0_Packer
273,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-08 01:00:00.000,1,69.0083333494006,71.929305599958,95.9391068408157,100,49,0,49,0,71.005917143231,16.8424166361038,60,59.9999999860302,0,0,43.1575833499264,59.9999999860302,0,0,1.39698310401097E-08,4.06089315918427,52.8460204284813,50.7,-2.14602042848132,22.005917143231,18.5949999860302,0,0,2019-4-8 1_Packer
274,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-08 02:00:00.000,2,63.3750000147557,65.0271944444508,97.4592254151353,100,45,0,45,0,71.005917143231,20.9836833284439,60,59.9999999860301,0,0,39.0163166575863,59.9999999860301,0,0,1.39698613565997E-08,2.54077458486466,52.0217555434484,50.7,-1.3217555434484,26.005917143231,21.9749999860302,0,0,2019-4-8 2_Packer
275,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-08 03:00:00.000,3,69.0083333494006,70.8277267673467,97.4312412652712,100,49,0,49,0,71.0059171432309,17.5033639355167,60,59.9999999860302,0,0,42.4966360505135,59.9999999860302,0,0,1.39698386192322E-08,2.56875873472883,52.0366972047104,50.7,-1.33669720471035,22.0059171432309,18.5949999860301,0,0,2019-4-8 3_Packer
276,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-08 04:00:00.000,4,67.6000000157393,70.2866622024386,96.1775647007377,100,48,0,48,0,71.005917143231,17.8280026743859,60,59.9999999860302,0,0,42.1719973116443,59.9999999860302,0,0,1.39698310401097E-08,3.82243529926234,52.7149966395553,50.7,-2.01499663955531,23.005917143231,19.4399999860302,0,0,2019-4-8 4_Packer
277,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-08 05:00:00.000,5,70.4166666830618,71.3852823461082,98.6431157358878,100,50,0,50,0,71.0059171432309,17.1688305883377,60,59.9999999860301,0,0,42.8311693976925,59.9999999860301,0,0,1.39698537774772E-08,1.35688426411218,51.397403277231,50.7,-0.697403277231018,21.0059171432309,17.7499999860301,0,0,2019-4-8 5_Packer
278,Line1,1000032,Packer,2019-04-07 06:59:57.000,2019-04-08 06:00:00.000,6,69.0585127105308,70.8548735547514,97.4647321290716,100,49,0,49,0,70.9543227572695,17.4743693876497,59,59.9564027298927,0,0,42.482033342243,59.9564027298927,0,0,-0.0064027298927158,2.53526787092845,52.0188163374404,50.7,-1.31881633744042,21.9543227572695,18.5514027298927,0,0,2019-4-8 6_Packer
279,Line1,1000032,Packer,2019-04-08 06:59:57.000,2019-04-08 06:00:00.000,6,0,9.53489676012532,0,0,0,0,0,0,0.415167662889588,0.317366667349637,0,0.350816675141702,0,0,0.0334500077920655,0.350816675141702,0,0,-0.000816675141702146,0,0,50.7,0,0.415167662889588,0,0,0,2019-4-8 6_Packer
280,Line1,1000032,Packer,2019-04-08 06:59:57.000,2019-04-08 07:00:00.000,7,59.4544259169669,60.6137230207654,98.0874015882487,100,42,0,42,0,70.6423438663029,23.5107638907356,59,59.6927805670259,2,2.00075000651926,36.1820166762903,59.6927805670259,1085.46050028871,1,0.00721943297411751,1.91259841175129,51.6885952518433,50.7,-0.988595251843357,28.6423438663029,24.2027805670259,0,0,2019-4-8 7_Packer
281,Line1,1000032,Packer,2019-04-08 06:59:57.000,2019-04-08 08:00:00.000,8,67.6000000157393,70.2614675988098,96.2120523894159,100,48,0,48,0,71.0059171432309,17.8431194365597,60,59.9999999860302,0,0,42.1568805494705,59.9999999860302,0,0,1.39698310401097E-08,3.78794761058413,52.6961006868381,50.7,-1.99610068683807,23.0059171432309,19.4399999860302,0,0,2019-4-8 8_Packer
282,Line1,1000032,Packer,2019-04-08 06:59:57.000,2019-04-08 09:00:00.000,9,70.4166666830618,71.6123935920552,98.3302793706282,100,50,0,50,0,71.005917143231,17.0325638408011,60,59.9999999860302,0,0,42.967436145229,59.9999999860302,0,0,1.39698234609871E-08,1.66972062937177,51.5609233742748,50.7,-0.860923374274819,21.005917143231,17.7499999860302,0,0,2019-4-8 9_Packer
283,Line1,1000032,Packer,2019-04-08 06:59:57.000,2019-04-08 10:00:00.000,10,67.6000000157394,70.25188432883,96.2251769636841,100,48,0,48,0,71.0059171432309,17.8488693985462,60,59.9999999860302,0,0,42.1511305874839,59.9999999860302,0,0,1.39698386192322E-08,3.77482303631588,52.6889132343549,50.7,-1.9889132343549,23.0059171432309,19.4399999860302,0,0,2019-4-8 10_Packer
284,Line1,1000032,Packer,2019-04-08 06:59:57.000,2019-04-08 11:00:00.000,11,70.4166666830618,71.529671273991,98.4439959374818,100,50,0,50,0,71.0059171432309,17.0821972316281,60,59.9999999860302,0,0,42.917802754402,59.9999999860302,0,0,1.39698234609871E-08,1.55600406251821,51.5013633052824,50.7,-0.801363305282422,21.0059171432309,17.7499999860302,0,0,2019-4-8 11_Packer
285,Line1,1000032,Packer,2019-04-08 06:59:57.000,2019-04-08 12:00:00.000,12,67.6000000157394,70.3845786615984,96.0437659799783,100,48,0,48,0,71.005917143231,17.7692527989037,60,59.9999999860302,0,0,42.2307471871264,59.9999999860302,0,0,1.39698386192322E-08,3.95623402002168,52.7884339839081,50.7,-2.08843398390808,23.005917143231,19.4399999860302,0,0,2019-4-8 12_Packer
286,Line1,1000032,Packer,2019-04-08 06:59:57.000,2019-04-08 13:00:00.000,13,70.4166666830618,71.689416731373,98.2246332773493,100,50,0,50,0,71.005917143231,16.9863499572212,60,59.9999999860302,0,0,43.0136500288089,59.9999999860302,0,0,1.39698386192322E-08,1.77536672265073,51.6163800345707,50.7,-0.916380034570707,21.005917143231,17.7499999860302,0,0,2019-4-8 13_Packer
